index,arm,decision_date,return_date,hard_regime,asset_simple_return,pretrade_exposure,exposure,net_return_after_trading_costs,net_log_return_after_trading_costs,gross_return_before_trading_costs,turnover,cost_fraction,trading_cost_in_wealth_units,wealth_before,wealth_after,action,beta,core_desired_exposure,desired_exposure,shadow_pretrade_exposure,shadow_exposure,shadow_net_return,reference_net_return,shadow_log_advantage_vs_ramoe,valid,error,confidence,cited_memory_ids,cited_memory_count,retrieved_memory_ids,retrieved_memory_count,memory_total_before,retrieved_memory_cross_year_count,retrieved_memory_cross_regime_count,retrieved_memory_max_age_days,request_sha256,latency_seconds,input_token_count,output_token_count,action_headroom,projection_changes_selected_target,advisor,trust_mode,memory_mode,risk_mode,preview_btc_desired_exposure,preview_btc_exposure,preview_cash_desired_exposure,preview_cash_exposure,preview_abstain_desired_exposure,preview_abstain_exposure
0,llm_fixed_no_memory_controller_off,2021-01-01,2021-01-02,bull,0.096505778289435407,0,0.52499999999999991,0.050113934196812648,0.048898667041651647,0.050665533601953583,0.52499999999999991,0.00052499999999999997,0.00052499999999999997,1,1.0501139341968126,BTC,0.050000000000000003,0.49999999999999994,0.52499999999999991,0,1,0.095409272511145948,0.033415200443461801,0.05825901236577756,True,,0.99999999999949363,[],0,[],0,0,0,0,,a5f917ecd2fac247044e470150b5dcc20168111ff80ee5d38a17f48cf7accf63,5.8135884683579206,876,45,True,False,llama,fixed,none,none,0.52499999999999991,0.52499999999999991,0.47499999999999992,0.47499999999999992,0.49999999999999994,0.49999999999999994
1,llm_fixed_no_memory_controller_off,2021-01-02,2021-01-03,bull,0.0237813458079787,0.5479056038208685,0.52500000000000002,0.012462014964172985,0.012385003210043821,0.012485206549188818,0.022905603820868481,2.290560382086848e-05,2.4053493743485745e-05,1.0501139341968126,1.06320046975886,BTC,0.050000000000000003,0.5,0.52500000000000002,1,1,0.023781345807978749,0.0117603795515026,0.011811210602882741,True,,0.99999999999962563,[],0,[],0,1,0,0,,9ce2126cd4dd74176fba23c16f8e04ec459a7bb9681feeaa2072948786cca718,5.8043323680758476,852,45,True,False,llama,fixed,none,none,0.52500000000000002,0.52500000000000002,0.47499999999999998,0.47499999999999998,0.5,0.5
2,llm_fixed_no_memory_controller_off,2021-01-03,2021-01-04,bull,-0.028408108280312799,0.53085734297400489,0.52500000000000002,-0.014920026832220601,-0.015032450072583144,-0.01491425684716422,0.0058573429740048644,5.8573429740048646e-06,6.2275298015007295e-06,1.06320046975886,1.0473374902220283,BTC,0.050000000000000003,0.5,0.52500000000000002,1,1,-0.028408108280312816,-0.014209846157741001,-0.014507654427491067,True,,0.99999999999999323,[],0,[],0,2,0,0,,d3ebc5bf207601f316f5b4588040836d2ad381f22653c5851c6d64c5d73066c9,5.8176501393318176,853,45,True,False,llama,fixed,none,none,0.52500000000000002,0.52500000000000002,0.47499999999999998,0.47499999999999998,0.5,0.5
3,llm_fixed_no_memory_controller_off,2021-01-04,2021-01-05,bull,0.061484701429615297,0.51780847169736788,0.52499999999999991,0.03227204458353583,0.031762241413172465,0.032279468250548025,0.0071915283026320331,7.1915283026320332e-06,7.5319572033393171e-06,1.0473374902220283,1.0811372124004821,BTC,0.050000000000000003,0.49999999999999994,0.52499999999999991,1,1,0.061484701429615374,0.030734924877738799,0.029396522731948857,True,,0.99999999999999956,[],0,[],0,3,0,0,,5b0e049f4a6cedfc221809ba92a80ec14ccc4e62d496eed4c6bdd6ce37f6a796,6.0309872273355722,894,45,True,False,llama,fixed,none,none,0.52499999999999991,0.52499999999999991,0.47499999999999992,0.47499999999999992,0.49999999999999994,0.49999999999999994
4,llm_fixed_no_memory_controller_off,2021-01-05,2021-01-06,bull,0.082423547063236402,0.53985329108114044,0.52499999999999991,0.043256866180126474,0.042347421996864101,0.043272362208199106,0.014853291081140529,1.4853291081140529e-05,1.6058445714437215e-05,1.0811372124004821,1.1279038201196447,BTC,0.050000000000000003,0.49999999999999994,0.52499999999999991,1,1,0.082423547063236402,0.041196246228656301,0.03883226323468901,True,,0.99999999999999556,[],0,[],0,4,0,0,,079029665d8d9f5098e8e6aa564fe6c9ef9fa9614c376be48d9d022cbe7a3843,5.8105891309678555,888,45,True,False,llama,fixed,none,none,0.52499999999999991,0.52499999999999991,0.47499999999999992,0.47499999999999992,0.49999999999999994,0.49999999999999994
5,llm_fixed_no_memory_controller_off,2021-01-06,2021-01-07,bull,0.072486220279834396,0.54470182743592366,0.52499999999999991,0.03803481406120035,0.037329323739254981,0.038055265646913049,0.019701827435923747,1.9701827435923747e-05,2.2221766428316418e-05,1.1279038201196447,1.170803432196813,BTC,0.050000000000000003,0.49999999999999994,0.52499999999999991,1,1,0.072486220279834424,0.036222602584458898,0.034397535397442586,True,,0.99999999999999922,[],0,[],0,5,0,0,,d4be2e15dca8afc3400c75624a6801c3bbab09bd2d22d9d418e81f9651452b60,5.8299650475382805,889,45,True,False,llama,fixed,none,none,0.52499999999999991,0.52499999999999991,0.47499999999999992,0.47499999999999992,0.49999999999999994,0.49999999999999994
6,llm_fixed_no_memory_controller_off,2021-01-07,2021-01-08,bull,0.0288670609880337,0.54241357303459037,0.52500000000000002,0.015137529539378747,0.01502410039798179,0.015155207018717693,0.017413573034590346,1.7413573034590347e-05,2.0387871075708251e-05,1.170803432196813,1.1885265037364983,BTC,0.050000000000000003,0.5,0.52500000000000002,1,1,0.02886706098803371,0.01441579033931,0.014145385308496506,True,,0.94999999999999996,[],0,[],0,6,0,0,,5fc7d99ef36028d3fe48ede8b692fa6a0721cb2297db024f634d377c266752ff,5.2959600184112787,843,40,True,False,llama,fixed,none,none,0.52500000000000002,0.52500000000000002,0.47499999999999998,0.47499999999999998,0.5,0.5
7,llm_fixed_no_memory_controller_off,2021-01-08,2021-01-09,bull,-0.0110198944316773,0.53209125391281986,0.52500000000000002,-0.0057924948044869584,-0.0058093363704635357,-0.0057854445766305825,0.0070912539128198393,7.0912539128198397e-06,8.4281432201115275e-06,1.1885265037364983,1.1816419701386096,BTC,0.050000000000000003,0.5,0.52500000000000002,1,1,-0.01101989443167728,-0.0055170221015119003,-0.0055487661907432139,True,,0.94999999999999996,[],0,[],0,7,0,0,,9763684f1f7fb90fbab6c3fb625bdc14362235657f6d090b01563b22b15cd6b1,5.1912959143519402,844,40,True,False,llama,fixed,none,none,0.52500000000000002,0.52500000000000002,0.47499999999999998,0.47499999999999998,0.5,0.5
8,llm_fixed_no_memory_controller_off,2021-01-09,2021-01-10,bull,-0.048807154829534898,0.52223592240838879,0.52500000000000002,-0.025626449537046847,-0.025960526829493194,-0.025623756285505821,0.0027640775916112359,2.764077591611236e-06,3.2661500909674842e-06,1.1816419701386096,1.151360681819996,BTC,0.050000000000000003,0.5,0.52500000000000002,1,1,-0.048807154829534904,-0.0244062800485331,-0.025329405756812261,True,,0.94999999999999996,[],0,[],0,8,0,0,,66ec8aec687b1b5fe9e444ee347af3b3fabaa4a737a8cb563b3ceb0245cae982,5.2560279872268438,847,40,True,False,llama,fixed,none,none,0.52500000000000002,0.52500000000000002,0.47499999999999998,0.47499999999999998,0.5,0.5
9,llm_fixed_no_memory_controller_off,2021-01-10,2021-01-11,bull,-0.069330910500049497,0.5125086402053316,0.52500000000000002,-0.036410764702712983,-0.037090179643290311,-0.036398728012525985,0.012491359794668422,1.2491359794668422e-05,1.4382060530048319e-05,1.151360681819996,1.1094387589462928,BTC,0.050000000000000003,0.5,0.52500000000000002,1,1,-0.06933091050004947,-0.034677528693381199,-0.036558434133037714,True,,0.94999999999999996,[],0,[],0,9,0,0,,b7b7f6c670630dd739d730c4be343ca91744173d7f0280971cf260b742af59c9,5.3405133914202452,849,40,True,False,llama,fixed,none,none,0.52500000000000002,0.52500000000000002,0.47499999999999998,0.47499999999999998,0.5,0.5
