decision_date,return_date,prob_bear,prob_bull,prob_mix,hard_regime,transition_day,router_entropy,router_confidence,router_transition_l1,return_1,return_7,return_30,return_90,realized_vol_30,drawdown_90,pretrade_exposure,current_ramoe_desired_exposure,requested_exposure,abstained,confidence,reason_codes,cited_memory_ids,similar_incidents_seen,active_lessons_seen,provider_status,core_action_accepted,interface_normalizations,desired_exposure,final_exposure,ambiguity_cvar,risk_fallback_used,turnover,asset_simple_return,portfolio_net_return,current_ramoe_net_return,log_advantage_vs_current_ramoe,request_sha256,response_sha256
2021-01-01,2021-01-02,1.3822076509313222e-26,0.99999999999949363,5.0625768357105121e-13,bull,False,1.3507407504563366e-11,0.99999999999949363,0,0.014179913918768605,0.1891606182360186,0.52766561908131626,1.7844597029646629,0.62408484930992336,0,0,0.5,0.75,False,0.99999999999949363,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,,0,0,OK,True,,0.75,0.35000000000000003,0.021029895938006405,False,0.35000000000000003,0.096505778289435407,0.033415200443461801,0.033415200443461801,0,6d39438c2b6eaac1d200f79a3a2314b7c2e2f116922ada1e8a89407f34fd80d9,a0912ad88694e92b14369d40d1dff01c076323799b1cfd6d179fea6f877c6057
2021-01-02,2021-01-03,8.6867971685061611e-27,0.99999999999962563,3.7433930129560642e-13,bull,False,1.0090518293363496e-11,0.99999999999962563,2.63923899903381e-13,0.096505778289435407,0.21693555703399037,0.65660489983687786,2.0163591900982865,0.68062077367691198,0,0.37123771769452607,0.5,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000001,1,0,OK,True,,0.5,0.5,0.029678009014958467,False,0.12876228230547393,0.0237813458079787,0.011760379551502664,0.0117603795515026,6.4184768611141862e-17,8adc79984518247c46663b721796c6282acbe60a22774be3a0688e90b9b14db8,68e9ddd7163077f49e563c7599d49e67e02e3220be8f3c588117d87979fb938d
2021-01-03,2021-01-04,6.4694897100760068e-30,0.99999999999999323,6.7728504697806055e-15,bull,False,2.0730006006342712e-13,0.99999999999999323,7.3516129427922384e-13,0.023781345807978749,0.25503687936240782,0.76646603887855691,2.0547198665369111,0.64837119375170627,0,0.50587547312293368,0.5,0.5,False,0.94999999999999996,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000002|episode-000001,2,0,OK,True,,0.5,0.5,0.029558753886044026,False,0.0058754731229336832,-0.028408108280312799,-0.014209846157740902,-0.014209846157741001,1.0061396160665481e-16,102184665fb82da7d0e89163f6c4eb9c365378ee15c7dd046e1ad7711d8a7c92,74072f1a12a9325391e5ce2317d7d5a8d43517f2ea98646912fb6f218ae83129
2021-01-04,2021-01-05,4.9827050240378674e-32,0.99999999999999956,3.1440605277355787e-16,bull,False,1.0619833298048763e-14,0.99999999999999956,1.2786715657370445e-14,-0.028408108280312816,0.18348867978919192,0.67250411302326785,2.0202591817101463,0.66880156869157803,-0.028408108280312816,0.49279564183652264,0.5,0.5,False,0.94999999999999996,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000003|episode-000002,3,0,OK,True,,0.5,0.5,0.029560043498475803,False,0.0072043581634773646,0.061484701429615297,0.030734924877738878,0.030734924877738799,7.6327832942979512e-17,d117f13facc7ab4cf803db4c32d56fe8a0d9e6898248c419c06463ccf95fd3d4,04bd4b4fac61e20265d93482aa0bd324932cbc3df90ada745351e4f383ebe6f3
2021-01-05,2021-01-06,5.6192631318445794e-30,0.99999999999999556,4.3429553039174643e-15,bull,False,1.3477310127086977e-13,0.99999999999999556,8.0253521397944755e-15,0.061484701429615374,0.24165327293980132,0.75395641876377062,2.1854389039350011,0.68469229838245083,0,0.51491272319095471,0.5,0.5,False,0.94999999999999996,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000003|episode-000004|episode-000002,4,0,OK,True,,0.5,0.5,0.02956752405779042,False,0.014912723190954713,0.082423547063236402,0.041196246228656364,0.041196246228656301,6.2450045135165055e-17,94e6508a1ec23703ff8ba53aabbc23d222861fb5343dada9f2173de64e783bbb,288d8088447158e37a11fe9296747ac9da6f27eed20f69126886309086f8d4eb
2021-01-06,2021-01-07,1.3258353997919832e-31,0.99999999999999922,6.628938186445444e-16,bull,False,2.1795896701537843e-14,0.99999999999999922,7.343797466535941e-15,0.082423547063236402,0.27450144966694023,0.91924134225667276,2.3680760886480345,0.7074152815589615,0,0.5197902936651565,0.5,0.5,False,0.99999999999999922,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000003|episode-000005|episode-000004|episode-000002|episode-000001,5,0,OK,True,,0.5,0.5,0.029572257481170507,False,0.0197902936651565,0.072486220279834396,0.036222602584458974,0.036222602584458898,7.6327832942979512e-17,8ad3a99d2ffe82951df93f6b92ee26bc832c6d3865d83517cd004fbc5d068a4f,8d23f4026a34cd735785dc0f342805cc556317a91d68f277ac6c476ca123da7a
2021-01-07,2021-01-08,3.9985980558053269e-36,1,2.1968043081084025e-18,bull,False,8.1303501792606765e-17,1,1.4378531315740456e-15,0.072486220279834424,0.36307488238098173,1.1531653443628387,2.5697020137142439,0.68415518574504608,0,0.51748774480875614,0.5,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000006|episode-000003|episode-000005|episode-000004|episode-000002,5,0,OK,True,,0.5,0.5,0.02957002297966034,False,0.017487744808756145,0.0288670609880337,0.014415790339310064,0.01441579033931,6.4184768611141862e-17,99c8362a3d5846a5e92ee4679265b16cd2d324e9ed742e073b2abdcb82e63556,de56fc26f516d7aaec3100905549ac1e886730b009d11c68616f310eb06f7ede
2021-01-08,2021-01-09,2.516241381163636e-40,1,1.0941871716125954e-20,bull,False,4.5776560294579026e-19,1,2.1858624363922765e-18,0.02886706098803371,0.38281465536326764,1.1891135554836625,2.5933672024357435,0.6824273887216129,0,0.50711408390009938,0.5,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000007|episode-000006|episode-000003|episode-000005|episode-000004,5,0,OK,True,,0.5,0.5,0.02955995589209242,False,0.0071140839000993772,-0.0110198944316773,-0.0055170221015119481,-0.0055170221015119003,-4.7704895589362195e-17,ee8203e5767bd94d063930579865072f20b4f68e6b04bbec57cc46652d0a7954,3da2abcdff11f9fd20ae5be70a4f7d40df34f55d4aeea88852e4464ba5cc033e
2021-01-09,2021-01-10,5.9332842790265787e-42,1,1.2451458892065317e-21,bull,False,5.4555315502194402e-20,1,9.6967258269194232e-21,-0.011019894431677391,0.24721292939835315,1.2004417116050683,2.5310790607686222,0.6786193302494149,-0.011019894431677391,0.4972297625298448,0.5,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000003|episode-000005|episode-000006|episode-000004|episode-000007,5,0,OK,True,,0.5,0.5,0.029555740419582179,False,0.0027702374701552013,-0.048807154829534898,-0.024406280048533069,-0.0244062800485331,3.1225022567582528e-17,44b0916750669d142cd5c1567a0fe443f79f1488d4534c208e27e47b758bfd57,d1d84100f68102d483b5dbaee359a0367ef4a297fafae58d128e664694d90252
2021-01-10,2021-01-11,2.9054209572251585e-41,1,2.3009882999314254e-21,bull,False,9.9530241013087996e-20,1,1.0558424107248938e-21,-0.048807154829534904,0.15878260500198715,1.1190106305066689,2.3112997338281067,0.71729972249534646,-0.059289199567480355,0.48749299564357745,0.5,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000004|episode-000009|episode-000005|episode-000003|episode-000006,5,0,OK,True,,0.5,0.5,0.029757079873941647,False,0.012507004356422546,-0.069330910500049497,-0.034677528693381254,-0.034677528693381199,-5.5511151231257827e-17,8ba898411bbca9ed73c7b15d9a24b7eab701ccfb8065ec2be69373b43f29e0d3,28a3c78364f7a4ad4668071095303e35c22651ece4ecf4309f3e29e57a5321a1
2021-01-11,2021-01-12,4.954340585009968e-38,1,1.5056677068369944e-19,bull,False,5.9398077803331966e-18,1,1.4826578238376801e-19,-0.069330910500049581,0.10997545483502291,0.88975963506637812,2.1114252700502463,0.7895096977948729,-0.1245095358786974,0.48204484888759308,0.5,0.5,False,0.84999999999999998,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK,episode-000010|episode-000004|episode-000009|episode-000005|episode-000003,5,0,OK,True,,0.5,0.5,0.030698863628361217,False,0.01795515111240692,-0.041306200994252397,-0.02067068481869816,-0.020670684818698101,-6.2450045135165055e-17,d3b420f6602ad8c2b43a519872db1a8028b72661c38b6ff9a463fb59426ff9e9,feb89b683b8c35d95abc408494e7e53f9d7065e34738c8f3ee16748ce12e5781
2021-01-12,2021-01-13,1.4216618415499967e-31,0.99999999999999922,6.9670035617936204e-16,bull,False,2.2839833130897904e-14,0.99999999999999922,1.473705906646288e-15,-0.041306200994252418,0.0024888575084947018,0.77694401568562022,1.9837921613953977,0.81994838343411791,-0.16067272095824325,0.48945567678439073,0.5,0.5,False,0.94999999999999996,BULL_TREND|HIGH_VOLATILITY|TRANSITION_RISK|MEMORY_ANALOGY,episode-000011|episode-000010|episode-000004|episode-000009|episode-000005,5,0,OK,True,,0.5,0.5,0.030691680175479446,False,0.010544323215609275,0.097021079290176795,0.048499483811063504,0.048499483811063497,1.3877787807814457e-17,e3e7da3aa17017a4a40df13f271a6a96d1ffddac03c77525c6fc0c7a10a5d866,18c8f67da3195139a7faf45526b8570ad901464a6842151373ea51f41cba9505
